AGT_CHANNEL,AGT_STATUS,AGT_CD
AGENCY,INFORCE,4684
AGENCY,INFORCE,4685
AGENCY,TERMINATED,4686
AGENCY,INFORCE,4687
AGENCY,INFORCE,4688
AGENCY,INFORCE,4689
AGENCY,TERMINATED,4690
AGENCY,TERMINATED,4691
AGENCY,INFORCE,4692
AGENCY,INFORCE,4693
AGENCY,TERMINATED,4694
AGENCY,INFORCE,4695
AGENCY,INFORCE,4696
AGENCY,INFORCE,4697
AGENCY,INFORCE,4698
BANCA,TERMINATED,4699
AGENCY,TERMINATED,4700
AGENCY,INFORCE,4701
AGENCY,INFORCE,4702
AGENCY,INFORCE,4703
AGENCY,INFORCE,4704
AGENCY,INFORCE,4705
AGENCY,INFORCE,4706
AGENCY,TERMINATED,4707
IFA,INFORCE,4708
AGENCY,INFORCE,4709
BANCA,INFORCE,4710
AGENCY,TERMINATED,4711
BANCA,INFORCE,4712
BANCA,INFORCE,4713
AGENCY,INFORCE,4714
AGENCY,INFORCE,4715
AGENCY,TERMINATED,4716
AGENCY,INFORCE,4717
AGENCY,SUSPENDED,4718
AGENCY,TERMINATED,4719
BANCA,INFORCE,4720
AGENCY,INFORCE,4721
IFA,INFORCE,4722
AGENCY,INFORCE,4723
AGENCY,TERMINATED,4724
BANCA,INFORCE,4725
AGENCY,INFORCE,4726
AGENCY,TERMINATED,4727
AGENCY,INFORCE,4728
AGENCY,INFORCE,4729
AGENCY,TERMINATED,4730
AGENCY,TERMINATED,4731
AGENCY,TERMINATED,4732
AGENCY,INFORCE,4733
AGENCY,INFORCE,4734
AGENCY,INFORCE,4735
AGENCY,INFORCE,4736
AGENCY,TERMINATED,4737
AGENCY,INFORCE,4738
AGENCY,TERMINATED,4739
AGENCY,INFORCE,4740
AGENCY,TERMINATED,4741
AGENCY,INFORCE,4742
AGENCY,INFORCE,4743
AGENCY,TERMINATED,4744
AGENCY,TERMINATED,4745
AGENCY,INFORCE,4746
AGENCY,INFORCE,4747
AGENCY,INFORCE,4748
AGENCY,TERMINATED,4749
AGENCY,TERMINATED,4750
AGENCY,INFORCE,4751
AGENCY,INFORCE,4752
AGENCY,INFORCE,4753
AGENCY,TERMINATED,4754
AGENCY,INFORCE,4755
BANCA,INFORCE,4756
BANCA,INFORCE,4757
BANCA,INFORCE,4758
AGENCY,TERMINATED,4759
AGENCY,TERMINATED,4760
AGENCY,INFORCE,4761
AGENCY,SUSPENDED,4762
AGENCY,TERMINATED,4763
AGENCY,TERMINATED,4764
AGENCY,INFORCE,4765
AGENCY,TERMINATED,4766
BANCA,INFORCE,4767
AGENCY,INFORCE,4768
AGENCY,INFORCE,4769
AGENCY,TERMINATED,4770
IFA,INFORCE,4771
AGENCY,TERMINATED,4772
AGENCY,TERMINATED,4773
AGENCY,INFORCE,4774
AGENCY,TERMINATED,4775
AGENCY,INFORCE,4776
AGENCY,TERMINATED,4777
AGENCY,TERMINATED,4778
IFA,INFORCE,4779
BANCA,INFORCE,4780
AGENCY,INFORCE,4781
AGENCY,INFORCE,4782
AGENCY,TERMINATED,4783
AGENCY,INFORCE,4784
AGENCY,INFORCE,4785
BANCA,INFORCE,4786
AGENCY,INFORCE,4787
AGENCY,INFORCE,4788
AGENCY,INFORCE,4789
AGENCY,TERMINATED,4790
AGENCY,TERMINATED,4791
AGENCY,INFORCE,4792
AGENCY,INFORCE,4793
AGENCY,INFORCE,4794
AGENCY,TERMINATED,4795
AGENCY,INFORCE,4796
AGENCY,SUSPENDED,4797
BANCA,INFORCE,4798
BANCA,INFORCE,4799
AGENCY,INFORCE,4800
AGENCY,INFORCE,4801
AGENCY,TERMINATED,4802
AGENCY,TERMINATED,4803
AGENCY,INFORCE,4804
AGENCY,INFORCE,4805
AGENCY,INFORCE,4806
AGENCY,INFORCE,4807
AGENCY,INFORCE,4808
AGENCY,INFORCE,4809
AGENCY,INFORCE,4810
IFA,INFORCE,4811
AGENCY,TERMINATED,4812
